SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
IU_1-29555,902,419,1776,1239,346,2451,3949,2732,694,4099,2118,2373,1555,2723,616,1092,1329,512,1277,1029,3257,859,3674,3474,594,4742,6681,4571,3129,2934,134,388,322,1938,790,611,1793,1190,373,2731,4841,2728,712,3755,2276,2100,1522,2716,525,1206,1204,650,1444,1130,3064,1029,3663,3502,508,4595,6159,4437,2745,3118,238,389,234,2180,2.48016,2.44413,69926.4,70156.9,1.26798e+06
IU_1-29556,892,603,2642,1467,487,3461,4925,3640,1202,5014,2434,2771,1695,3007,574,1460,1732,648,1347,1134,4229,1293,5241,3671,801,6036,8329,4847,3723,4120,206,473,523,2156,1142,880,2477,1631,503,3365,6547,3411,1098,4997,2649,2872,1836,3624,678,1544,1647,828,1362,1266,3720,1641,5124,3937,662,6061,8300,5080,3736,3621,285,320,356,2273,2.6192,2.59864,86783.1,89471.9,1.58408e+06
IU_1-29557,1399,1161,2837,1665,559,4510,6755,4408,1424,5433,3076,4121,2265,4105,744,1334,2049,745,1711,1735,4832,1346,5268,5096,1200,7625,9108,7077,4444,4726,287,547,552,2727,1161,1237,2460,1709,491,4380,7807,3756,1205,6003,3063,3428,2297,4416,822,1624,1523,978,1938,1717,4438,1610,5141,4997,1034,8416,8577,7162,4387,5144,396,501,342,2865,2.63984,2.63328,106872,107023,1.95158e+06
IU_1-29558,1018,1283,3381,1357,516,4121,5577,4124,1822,5308,3219,3372,1794,3689,870,1702,2130,855,1674,1553,4636,1538,6438,4610,1214,7911,8908,6178,4446,5283,220,481,597,3029,1066,1000,2775,1720,287,3650,7281,3714,1484,5347,3269,3572,2197,4340,833,1917,1275,939,1655,1932,4704,1764,5914,4928,922,8667,8664,5934,4460,4858,320,440,305,2854,2.63189,2.62002,104855,104989,1.92939e+06
IU_1-29559,987,878,2867,1459,392,4158,4769,3398,1262,5865,3111,2876,2243,3132,829,1311,1418,726,1194,1068,4286,1541,5114,4685,1325,6733,8080,6336,4095,4439,194,510,439,2224,1279,1234,2271,1598,430,3928,5879,2651,1135,5932,3190,3012,2164,3999,802,1488,1691,931,1452,1390,4107,1453,4698,4793,1078,6397,7904,6268,4245,4869,274,398,400,2516,2.66127,2.57008,93943.4,95856,1.55106e+06
IU_1-29560,971,575,2573,1302,350,3117,5247,3500,980,4349,2784,3033,1595,2998,643,1149,1712,613,1224,1395,3849,1091,4358,3753,569,6413,7331,6014,3350,3362,200,469,345,2258,882,982,2578,1363,315,2917,5363,2805,823,4743,3106,3268,1720,3614,475,1466,1239,773,1372,1524,3677,1103,4852,4017,726,5969,6955,5890,3702,4005,274,438,263,2103,2.62798,2.58488,83474.4,85300.7,1.49193e+06
IU_1-29562,943,494,1863,1286,376,3243,3799,2535,902,4057,2320,2272,1721,2484,638,1247,1524,554,1071,1052,3342,1037,4419,3100,525,4963,6393,3970,3218,2784,147,429,372,2119,812,557,1872,1498,415,2604,4030,2705,841,3885,2269,2758,1402,2682,662,1432,1186,743,1306,1212,3349,980,4158,3175,525,4999,5938,4108,2977,3093,168,443,290,2159,2.5757,2.57285,71202.3,71234.8,1.35018e+06
IU_1-29563,1101,900,2517,1575,473,3547,4913,3800,994,4785,2298,3057,1520,3449,843,1231,1746,612,1458,1280,4135,1065,4870,3855,838,5947,7607,4935,3763,4302,205,469,453,2166,1257,912,2376,1494,437,3476,6659,3685,1069,4180,2429,2808,1707,4015,776,1623,1101,799,1583,1328,3890,1316,5047,3811,733,6371,7043,5373,3326,3630,352,415,372,2420,2.55945,2.5253,86706.9,87813.6,1.52743e+06
IU_1-29564,1140,742,2197,1762,290,4343,5793,4290,1200,5496,3030,3587,2093,3781,766,1381,2112,803,2001,1866,4983,1238,5451,4581,1026,6367,8931,5800,4548,4924,223,491,492,2613,1061,1148,2566,1440,344,4096,6460,3986,859,5925,3195,3750,2130,4337,790,1894,1368,987,1986,1864,4510,1483,5913,4139,831,6671,8428,6693,3942,4924,307,413,420,2629,2.49096,2.48817,100340,101489,1.51508e+06
IU_1-29565,1029,832,2321,1418,429,3544,5184,3596,1170,5217,2051,2465,1834,3264,715,1234,1490,551,1073,1084,4200,1330,5797,3252,844,6299,8265,5179,3571,3623,247,491,519,2018,768,687,2082,1564,459,3441,6411,3435,1307,4492,2520,2673,1581,3386,681,1368,1361,738,1270,1495,4111,1385,5348,3435,754,6038,7970,5114,4045,4175,321,449,345,2243,2.586,2.55097,86136.4,87450.1,1.61526e+06
IU_1-29566,1241,862,2848,1915,475,4138,5885,4881,1421,5364,2756,3420,2002,4014,745,1180,2206,817,1736,1507,6067,1500,5410,5020,1071,7048,7951,5819,4157,4252,269,593,463,2599,1021,962,2497,2006,477,4100,7855,4399,1062,5756,2527,3766,1997,4192,823,1857,1854,980,2439,1849,4600,1275,5286,5070,783,7792,7867,5799,4413,4273,349,483,420,2798,2.59093,2.58839,101634,103626,1.76183e+06
IU_1-29567,1028,587,2758,1300,396,3141,5557,3383,976,4535,2697,2376,2010,3224,635,1615,1455,699,1189,1156,4400,1276,5188,3779,618,5899,7088,5069,3722,3357,211,486,384,2366,876,787,1737,1291,351,3003,5724,3048,971,4506,2790,2965,1870,3733,619,1632,1672,894,1817,1370,4219,1355,5267,3609,823,5923,7233,5059,3329,3983,229,450,337,2318,2.54581,2.5231,84557.2,85792.8,1.53751e+06
IU_1-29568,1060,770,2280,1613,383,3046,5246,3293,1130,5591,3026,3259,2045,3751,727,1548,1633,700,1526,1328,4551,1303,5195,3981,907,6626,8552,5828,4257,4127,228,449,443,2277,1175,828,2659,1825,468,3757,6089,3371,929,5880,3262,3063,2236,3835,757,1411,1530,881,1420,1744,4357,1395,5461,3968,666,6760,8392,5829,3651,3629,387,412,301,2341,2.5795,2.5731,92679.8,94669.3,1.57222e+06
IU_1-29569,1120,876,2513,1552,383,3373,4480,3321,1126,4952,2605,2973,1744,3307,910,1294,1905,660,1262,1678,4033,1543,5107,3730,987,6099,7705,6652,3591,3919,253,471,366,2291,888,753,2348,1644,387,3120,5450,3486,1048,5040,2664,3020,2205,3386,745,1634,1362,722,2001,1804,4277,1198,5175,3856,485,6909,7463,5537,3418,4005,274,455,287,2239,2.6286,2.58921,88781.4,89284.2,1.60056e+06
IU_1-29570,1139,716,3002,1462,399,2928,5394,3903,1321,5285,2564,3261,1787,3581,641,1424,1980,707,1428,1362,4636,1007,5599,3934,1028,6028,7771,5005,4205,3968,191,436,446,2246,1226,904,2697,1434,410,3321,5856,3451,985,5390,2564,3140,2095,4023,654,1569,1711,801,1405,1617,4136,1126,5370,4568,829,6402,7490,5839,3937,3475,281,398,324,2285,2.59486,2.56652,90784.1,91711.9,1.58696e+06
IU_1-29571,1159,775,2128,1315,296,3397,4726,3661,1353,4700,3202,3587,2226,3552,678,1326,1781,735,1367,1238,4190,1257,5173,4026,831,5998,7103,6097,3934,4341,180,501,485,2346,997,693,1951,1460,299,3524,5472,3303,1020,4948,3182,3181,1972,3856,688,1616,1566,955,1714,1360,4333,1287,5135,3763,535,6232,7579,6296,4012,3862,287,453,350,2429,2.58369,2.58363,89662.5,90309.6,1.61858e+06
IU_1-29572,494,561,2081,1222,386,2814,3573,3240,824,4830,2417,2267,1979,2464,784,1380,2075,576,1263,908,3734,1003,4424,3636,692,4890,7106,5333,3071,3829,201,622,442,1977,822,676,2266,1532,327,2892,5673,2969,809,4690,2924,2226,1703,2537,637,1335,1763,685,1592,1233,3415,1158,4280,3838,544,5888,6383,5260,2850,2925,249,444,295,1890,2.80327,2.77397,77098.3,78707.8,1.55965e+06
IU_1-29573,1157,1078,3190,1548,505,4040,5190,4366,1200,5806,2934,3341,2051,3884,880,1435,1814,812,1251,1826,5512,1593,5683,4465,1117,6638,8156,6963,4103,4449,180,613,517,2470,1215,1057,2733,1734,490,3661,5880,3911,1121,6076,3121,3774,1919,3785,901,1663,1756,963,1448,1979,4687,1731,5333,4907,999,7265,8170,7333,4454,5040,303,494,375,2713,2.65887,2.66582,100767,102988,1.86591e+06
IU_1-29574,1134,582,3018,1403,450,3502,5574,3714,818,5523,2832,3183,2115,3295,781,1682,1802,652,1441,1393,4040,1072,5019,4061,733,6268,8151,4820,3613,3908,204,513,440,2312,1244,966,3138,1492,417,3729,6517,3772,1097,4956,2872,3094,2010,3897,848,1650,1674,839,1754,1441,4074,1347,4903,4289,742,6372,7561,5486,3575,2996,314,541,258,2303,2.6251,2.60214,90049.6,92169,1.64979e+06
IU_1-29575,961,743,2880,1670,552,3614,4890,3868,1148,5244,2890,3139,2161,3316,686,1336,1907,672,1400,1578,4019,1465,4991,3856,977,6006,8530,5794,4064,4777,232,507,551,2294,1038,678,2095,1515,459,3214,5385,3631,1092,5242,2863,3164,2257,4045,829,1762,1596,791,1660,1835,3641,1439,4912,3850,601,6357,8561,5726,4053,4058,201,401,311,2652,2.54957,2.56185,92719.2,91916.6,1.76833e+06
IU_1-29577,1155,655,2712,1372,453,3412,4406,3919,853,4097,2683,3426,1742,3226,852,1437,1805,712,1472,1239,4191,1127,5101,4166,1075,5807,7072,5722,3697,4527,186,376,507,2254,1045,865,2134,1558,371,3255,6073,3688,896,4430,2494,2823,2026,3553,863,1630,1397,685,1284,1448,4175,1086,5133,3898,607,6531,7669,5962,3250,3878,244,433,323,2095,2.62015,2.63148,87436.7,87800.1,1.50111e+06
KKI_1-29273,1196,602,2777,1783,512,3547,5002,3718,1199,5188,2913,3995,1767,3203,815,1500,1539,717,1126,1788,5264,1396,5353,4562,737,6464,8004,6127,4053,4694,208,614,505,2043,947,697,2780,1915,356,3673,6258,3595,714,5090,2946,3654,2045,3681,943,2078,1864,883,1462,2005,4767,1118,5441,4778,477,6341,7604,5951,4047,4652,338,423,353,1964,2.47045,2.45492,94909.5,95839.5,1.52026e+06
KKI_1-29274,1014,579,1817,1406,403,3478,4912,3848,758,5234,2384,3326,1817,3258,649,1910,1538,684,1201,1268,5214,1305,4506,3099,745,5748,7275,4696,3514,4852,231,549,410,1847,1137,817,2410,1022,497,3085,6035,3806,1030,4130,2310,2892,1869,3741,589,1786,1312,789,1368,938,3451,1323,6424,4929,587,6872,8048,5615,3187,3096,352,396,328,1826,2.6609,2.61832,85478.4,87996.6,1.47443e+06
KKI_1-29275,1148,658,2102,1472,532,4127,5158,3618,1105,5108,2905,3226,1947,3305,682,1505,1583,676,1341,1366,4708,1243,5078,4043,863,5491,8422,5162,4284,4111,246,560,483,2142,1143,670,2033,1407,479,3580,5628,3317,886,5252,2700,3275,2138,3582,735,1861,1348,894,1987,1378,3765,1100,4635,4281,620,6534,8225,5605,3979,4367,270,440,389,2203,2.76642,2.80154,90400.6,90705.2,1.47534e+06
KKI_1-29276,932,598,2443,1266,483,3804,5226,3262,990,5009,2745,3055,1833,3147,792,1259,1815,689,1272,1036,4534,1195,4995,4124,783,5529,8330,5359,4217,4276,251,474,465,2017,988,688,2108,1593,614,3670,6439,3304,971,4996,2657,2715,1740,3679,1592,1456,1503,720,1649,1295,4409,1126,5341,4015,677,6049,7913,5941,3817,3840,398,359,317,2194,2.74472,2.75141,88202.1,90776.6,1.42657e+06
KKI_1-29277,1059,567,2292,1425,362,2928,5733,3736,1171,4690,2937,2965,1852,3268,669,1165,1696,648,1541,1355,4103,1048,4884,4788,514,5673,7377,5248,3528,3645,183,531,415,2192,917,759,2178,1581,355,3220,5887,3752,1027,4762,2901,2846,2036,3458,615,1387,1363,799,1814,1271,3722,1125,4501,4906,537,6675,6880,5294,3418,3967,275,442,304,1937,2.65036,2.70738,86186.8,86912.5,1.38105e+06
KKI_1-29278,1000,779,2391,1519,379,3069,4281,3052,1126,4402,2811,3232,1946,2890,1020,1408,1898,738,1531,1501,4393,1377,5166,3834,915,5693,7104,5195,3645,3874,259,479,490,2661,1103,829,2288,1496,348,3136,4986,3061,956,4359,2581,2788,2107,3279,575,1557,1933,782,1864,1544,3657,1177,5152,4035,708,5324,7474,4916,3695,2974,337,431,362,2090,2.81123,2.84399,86057.9,83905,1.36551e+06
KKI_1-29279,1181,642,2433,1564,407,3490,5046,4212,919,5197,2790,3254,1558,3690,719,1327,1598,650,1455,1405,4351,1260,5121,3845,755,6069,7599,6141,4379,3801,243,490,489,1949,1058,842,1662,1390,269,3383,6434,3725,842,4877,2449,3179,1855,3872,791,1362,1348,769,1405,1299,4132,1242,5144,4392,903,6387,7023,6311,3909,3882,365,449,307,2097,2.83083,2.73302,90029,89355.3,1.43286e+06
KKI_1-29280,1258,617,2714,1604,297,2951,4953,3411,1282,5688,3202,4288,1942,3944,762,1435,1831,693,1589,1505,5216,1381,5261,4518,916,5767,8439,6746,4477,4769,298,498,480,2122,987,756,2525,1838,469,3848,6898,3527,1116,5154,3193,3616,2317,3655,678,1751,1467,949,1693,1677,4700,1464,5131,4716,799,7345,7614,7039,3840,4181,362,425,352,2082,2.70062,2.706,96855.3,98160.7,1.6134e+06
KKI_1-29281,1422,648,2398,1336,569,3666,5992,2896,1062,4979,2809,2941,2017,3204,872,1048,1699,688,1671,1119,4071,1490,4394,3911,664,6163,6936,5280,4087,4410,258,681,458,2030,952,790,2606,1502,308,3990,6740,2854,1141,4608,2907,2858,1916,3783,745,1154,1594,782,1347,1298,4045,1373,4569,4426,709,5697,7388,5012,4041,4450,316,465,388,2159,2.75796,2.73213,87867.8,88911.7,1.46763e+06
KKI_1-29283,988,701,2677,1521,404,4077,6114,3978,1655,5642,3512,3579,2064,3511,890,1630,1995,688,1575,1396,5522,1322,5092,4777,987,6570,7787,6356,5057,5197,294,539,611,2405,1338,761,2665,1754,324,4344,7352,3853,1262,5443,2862,3372,2181,4174,838,1922,1749,744,1649,1559,5553,1183,5675,5584,797,6823,8046,6358,4655,4699,316,424,433,2606,2.69356,2.68826,101112,103295,1.67109e+06
KKI_1-29284,879,692,2601,1576,508,3792,4166,4516,1039,5170,2633,2866,2072,3289,691,1459,1410,779,1442,1403,4423,1032,4876,3581,920,6439,8235,5545,3526,4593,198,572,459,2212,661,876,2589,1536,518,3534,5051,3894,816,4439,2823,2831,1851,3915,748,1614,1609,994,1549,1587,3805,1140,4578,3787,633,5726,8619,5676,3838,5007,347,534,308,2097,2.77138,2.77933,89592.5,89530.1,1.52491e+06
KKI_1-29286,1327,780,3176,2005,486,3873,6063,4121,1157,5433,3043,3632,1972,3913,694,1730,2241,805,1322,1877,5135,1608,5972,4483,950,7601,9125,6263,4525,5007,301,522,545,2455,1094,850,2645,1734,612,4711,7384,4262,1107,4825,2957,3378,2081,3879,791,2020,1934,993,1397,1627,5268,1514,5717,4745,865,7960,9683,7158,4201,4666,419,411,409,2372,2.5299,2.50337,104138,105669,1.64787e+06
KKI_1-29287,1280,731,2067,1282,349,3581,4972,3606,1181,4203,2732,2777,1758,3290,706,1252,2188,653,1471,996,4511,1317,4721,4130,642,5459,5906,5565,3602,3455,270,538,492,1944,983,780,2085,1344,357,3179,5998,3081,1188,4370,2333,2717,1634,3963,675,1233,1683,811,1294,1167,4194,1372,5077,4725,691,5728,6307,5016,3971,3316,333,511,392,1802,2.70975,2.86804,83624.8,84312.2,1.42919e+06
KKI_1-29288,1279,749,3508,1424,466,4113,6072,4401,1753,6336,3269,3192,2184,4075,1225,1755,2313,826,1747,1193,4821,1925,5279,4515,1086,6770,9018,7084,4710,4977,258,523,637,2494,818,902,2737,1746,237,3972,7950,4099,1051,5198,3218,3355,2180,4325,700,2296,1701,1010,2371,1486,4806,1501,5492,5545,912,7796,8467,6091,4485,4727,355,472,430,2852,2.58853,2.57542,105977,105284,1.82131e+06
KKI_1-29289,1148,585,2553,1377,465,3348,5447,3886,1170,5340,3145,2900,1700,3303,741,1549,1997,671,1431,1285,4447,1231,5090,4509,911,6423,7749,5963,3997,4063,247,489,457,2005,1036,943,2406,1471,344,3402,5766,3675,928,4616,2624,2957,2000,3994,690,1479,1613,776,1798,1368,4479,1418,5466,4724,671,5867,7573,5636,3864,4296,279,396,379,1920,2.79591,2.79492,91621.5,90853.2,1.5021e+06
KKI_1-29291,871,631,2929,1456,683,3498,4581,2978,1073,4849,2647,3181,2089,3247,841,1456,1997,669,1572,1405,5013,1258,4897,4777,1018,6219,7808,6084,4175,5104,232,525,544,2313,996,897,3009,1707,378,3795,5887,3256,1033,4966,2562,3161,2047,3568,730,1836,1746,664,1767,1549,4543,1102,5237,4510,804,6014,8043,6015,4055,4433,373,321,377,2224,2.56732,2.54873,92618.6,93601.1,1.43566e+06
KKI_1-29293,1097,547,3069,1162,408,3531,4228,3116,1025,4759,2358,2544,1788,2971,820,1396,1946,413,1231,1149,3888,1373,4518,3444,838,5491,6439,5413,3644,3502,272,496,493,1966,946,659,2611,1390,276,2874,5272,3469,890,4570,2283,2386,1628,3537,724,1643,1188,713,1281,1189,4037,1073,6105,3740,531,5596,6696,5535,3681,3285,285,526,380,1843,2.5982,2.57242,81335.4,82842.4,1.30044e+06
KKI_1-29294,1094,909,2176,1414,389,3645,5009,3941,1260,5196,3134,2951,1822,3490,671,1349,2305,694,1432,1271,4332,1343,5162,3938,897,7121,7404,6277,4075,3836,206,465,434,2349,1087,758,2496,1493,392,3705,5300,3901,1166,4863,2837,2897,2112,3609,736,1380,1173,854,1392,1468,4977,1195,5544,3796,772,7388,7445,5786,3742,3885,305,481,362,2251,2.62304,2.64082,91989.6,91547.1,1.48035e+06
KKI_1-29296,1021,583,2600,1771,493,4306,4463,3381,1100,4742,2713,3464,1664,3274,756,1371,1624,660,1295,1661,4186,1077,4534,3769,899,6928,7738,5121,4389,4264,224,507,546,2043,1098,968,1707,1441,429,3957,5660,3309,1000,4771,2907,3224,1960,3596,713,1217,1343,803,1465,1662,3986,1352,4600,3959,834,7521,6963,5517,4141,4544,284,415,412,1998,2.7239,2.67963,89168.5,89754.2,1.39295e+06
KKI_1-29297,1031,551,2286,1223,414,3429,4285,3172,852,4643,2758,2281,1676,2591,566,1256,1756,537,1254,965,3490,1192,4536,3528,754,4972,6871,4777,3592,3539,195,411,424,1845,1112,679,1929,1341,290,3284,5409,3068,789,3467,2507,2579,1998,3347,736,1437,1407,853,1719,1303,3535,1115,4605,3621,705,4959,6340,4864,3554,3191,232,479,265,1786,2.69591,2.7561,77653,78504.8,1.30616e+06
KKI_1-29298,981,724,2456,1446,412,3658,4935,3607,1036,4220,2908,2799,1447,3524,769,1329,1714,621,1308,1179,3782,1134,4757,3421,959,5623,7753,4942,3830,3814,214,477,499,1893,840,969,2507,1438,223,3450,4674,3391,827,4942,2483,2555,1905,3735,700,1569,1458,805,1490,1110,3832,1551,5143,3548,683,6085,7041,4671,4268,3645,274,389,369,1962,2.73745,2.76244,84170.8,84533,1.3899e+06
KKI_1-29299,996,533,2142,1318,352,2690,4336,2968,1183,3855,2588,3178,1371,3410,768,1220,1749,616,1142,1205,3685,1120,4600,3512,598,5290,6491,5188,3634,3357,150,381,330,1950,932,662,2633,1381,260,2530,4572,3063,900,3954,2108,2966,1577,3481,599,1351,1784,777,1433,1371,4033,1200,4666,3354,399,5069,6235,4977,3389,3553,231,389,332,1700,2.71366,2.73483,77906.2,77865.1,1.19496e+06
KKI_1-29300,807,431,2233,1650,387,3011,5769,3536,1166,4573,3020,2995,1575,3395,786,1272,1737,781,1586,1449,4246,1155,4516,3767,767,6840,8042,4936,4027,3785,186,439,530,2078,1004,958,2696,1498,369,3188,6291,4070,989,4731,2987,2717,1738,3548,684,1543,1538,871,1539,1448,3882,1296,5072,3466,863,6119,6914,5618,3423,3479,306,410,338,2151,2.73519,2.74944,87472.8,87745.3,1.43764e+06
KKI_1-29301,1281,831,2657,1377,477,3513,5575,4245,1280,4303,3040,2894,1914,3562,811,1357,2260,715,1387,1140,5024,1357,4569,3882,854,6396,7819,6452,3860,5421,228,597,416,2625,1112,1019,2543,1316,428,3819,6294,3755,954,4681,2791,2870,2009,3940,785,1585,1314,883,1671,1203,4947,1351,5543,4580,641,7233,6834,5995,3756,4296,344,359,327,2367,2.80697,2.74897,94120.7,93546.3,1.39071e+06
KKI_1-29302,1077,580,2862,1607,544,4111,5334,3849,1152,5265,2994,3750,2035,3005,1519,1511,1619,645,1311,1390,4278,1620,5338,4286,1001,6226,8345,6110,3732,3925,284,513,416,2367,812,668,2773,1768,452,3368,6080,3210,1042,5005,2959,3907,2167,3670,782,1856,1755,814,1558,1775,4044,1601,5223,4589,713,6793,7485,6023,3566,4499,335,450,300,2366,2.70323,2.74003,94600.6,94408.3,1.63697e+06
KKI_1-29303,1089,620,2328,1659,436,3870,4087,3611,1178,5540,2593,3248,1677,3701,759,1701,1820,562,1625,1371,4847,1411,5194,3739,833,5959,7079,6561,4296,4516,280,588,510,2168,1185,669,2139,1761,283,3442,4630,3138,991,5574,2286,3511,1896,3898,674,1659,1268,915,1475,1637,4374,1255,5306,4068,714,6211,7578,6786,3730,4368,338,496,437,2025,2.70452,2.63957,91454.2,90717.4,1.49432e+06
KKI_1-29304,1062,659,2422,1508,499,3539,4286,3566,1124,4859,3387,3222,1794,2930,707,1280,2056,783,1569,1513,4632,1343,5059,4376,823,5851,7914,6203,4248,5573,187,543,528,2095,875,675,2508,1668,344,3636,5720,3760,1195,4966,3310,3056,2041,3796,609,1474,1722,1002,1931,1624,4076,1336,5218,5155,580,5948,7839,6360,4063,4369,250,493,388,2191,2.74762,2.74228,92139.8,94178.6,1.48047e+06
KKI_1-29305,1298,656,2497,1465,278,3428,5057,2797,976,5120,2679,2998,1724,3401,828,1325,1787,560,1705,1361,3960,1242,4729,4262,713,6366,7858,5475,4038,4670,238,603,518,2015,1267,603,2226,1681,234,3297,6845,2701,1070,5187,2990,3209,1941,3594,714,1603,1486,912,1864,1793,3726,1191,4681,4536,624,6312,7407,5238,3669,3437,297,379,366,2066,2.54121,2.54221,88626.8,89147.1,1.54313e+06
KKI_1-29306,1160,816,3019,1434,406,3356,4690,3920,865,5143,3148,3589,2068,3862,794,1452,1706,830,1198,1336,4790,1040,5392,3981,1034,6477,8364,5725,4400,3614,182,418,465,1934,1062,911,2607,1615,443,3563,6535,3462,1005,4352,3022,3375,1941,3985,932,1502,1467,875,1537,1510,4343,1293,4867,4345,734,6846,8838,5666,3995,4004,334,403,416,1985,2.84004,2.8513,92604.9,93772.3,1.53692e+06
KKI_1-29307,988,778,2685,1676,312,3085,5237,4143,1125,4760,2934,3434,1739,3472,729,1380,1694,581,1361,1657,4414,1456,4820,3940,894,6443,7013,6628,3600,3173,209,516,458,1861,1120,1200,1913,1704,463,3329,5173,3885,1098,4158,2839,3331,2066,3846,535,1604,1743,790,1557,1766,3925,1327,4645,4044,644,6121,7400,6457,3977,4267,347,540,326,1974,2.71966,2.79559,89192.9,90112.3,1.45656e+06
KKI_1-29308,1892,566,2180,1471,506,3045,5807,3731,1149,4726,3084,3189,1985,3820,745,1326,1900,649,1539,1374,5016,1187,5134,4431,735,6559,7245,6371,4187,4043,276,555,358,2255,1027,688,2254,1463,472,3862,6629,3208,941,4123,2978,3522,1747,3883,857,1176,1782,861,1606,1519,4823,1144,5462,4657,760,6546,6963,6528,4247,4394,320,456,444,2272,2.69965,2.71363,93033.8,93610.5,1.61932e+06
KKI_1-29309,1267,848,2384,1417,340,2870,4540,3395,1062,4739,2837,2882,1480,3470,719,1164,1648,558,1451,1459,3825,1423,4665,3690,1004,5989,6655,5439,3456,4120,235,484,457,1978,911,676,3128,1545,309,3136,5575,3526,929,4738,2313,2849,1962,3619,540,1491,1748,767,1653,1610,3878,1255,4211,3921,617,5974,7061,5784,3397,3690,293,564,291,1849,2.57854,2.53735,83950.6,85809.7,1.37489e+06
KKI_1-29310,1404,650,2894,1636,456,3843,5025,4260,1385,5757,3185,3013,1867,3730,662,1426,2098,823,1844,1024,4630,1319,5436,3995,807,6742,8470,6288,4369,4628,246,551,591,2326,1160,896,2947,1695,472,3591,7549,4424,1109,5829,2716,3342,2331,4091,713,1560,1732,871,2063,1659,3785,1494,5660,3928,885,6955,8375,6068,4082,3552,294,406,415,2093,2.9123,2.88955,97379.5,98741.5,1.53952e+06
KKI_1-29311,1094,673,2655,1333,346,3493,4192,3590,1134,4740,2580,2602,1618,3333,907,1405,1853,667,1294,1004,4146,1337,4912,4222,778,6423,6947,5493,3742,4974,223,536,536,2222,1010,805,1918,1596,416,3493,5287,3180,1255,4602,2013,3111,1523,3307,757,1665,1392,675,1799,1132,3872,1244,5413,4161,690,6543,6886,5906,3856,4334,220,490,423,1873,2.39588,2.48848,87003.8,86845.4,1.52401e+06
KKI_1-29312,985,593,2699,1522,340,3865,4168,3811,808,4491,2789,3253,2151,3326,966,1400,1873,669,1089,1547,4130,1299,4534,3600,803,6034,7754,5606,4179,3831,243,471,454,2107,851,809,2178,1379,342,3579,4767,3953,851,4394,2617,3468,2156,3447,642,1598,1236,691,1611,1473,4321,1273,4849,3697,868,6010,7331,5482,3757,4346,295,315,398,2017,2.72452,2.70615,87390.8,87001.3,1.39651e+06
KKI_1-29313,1347,847,2787,1548,507,3616,5119,4110,1458,4503,3485,3488,2266,4033,800,1521,2253,815,1138,1608,4588,1417,5561,4302,1129,7855,9188,7551,4565,5368,266,546,674,2508,1101,990,2535,1678,446,3383,7475,4044,1061,4536,3265,3577,2343,4286,736,1973,1254,1082,1695,1754,4605,1503,5828,5025,810,8319,8972,6707,4375,4459,382,447,418,2297,2.62606,2.59729,102769,103363,1.61305e+06
KKI_1-29314,1119,670,2845,1466,473,3541,4915,3422,1006,5461,2932,2475,1687,3296,778,1558,2119,694,1784,1372,3995,1066,4767,3835,892,6887,7256,5579,4329,4175,231,425,458,2475,1079,754,2324,1590,349,3798,6083,3304,879,5024,2810,3003,1792,3743,888,1582,1316,787,1886,1500,3902,1426,4842,3587,686,7491,7351,5882,3874,3416,300,364,391,2172,2.70167,2.75728,89980.8,90175.7,1.51252e+06
